날짜,시가,고가,저가,종가,거래량,등락률,시가총액,거래량_cap,거래대금,상장주식수,BPS,PER,PBR,EPS,DIV,DPS,기관합계,기타법인,개인,외국인합계,공매도잔고,상장주식수_short,공매도금액,시가총액_short,비중
2024-11-08,200500,203000,198800,200500,3031573,1.5704154002026343,145964474182500,3031573,609386355500,728002365,77752,0.0,2.58,0,0.6,1200,10912339000,845169400,-155118590700,143361082300,1191930.0,728002365.0,238981965000.0,145964474182500.0,0.16
2024-11-11,199300,199300,192400,192600,2636191,-3.940149625935162,140213255499000,2636191,513600515900,728002365,77752,0.0,2.48,0,0.62,1200,-70566895500,-3505530900,85463983000,-11391556600,1193890.0,728002365.0,229943214000.0,140213255499000.0,0.16
2024-11-12,192500,192500,184900,185800,3920254,-3.5306334371754935,135262839417000,3920254,735920823896,728002365,77752,0.0,2.39,0,0.65,1200,-46136144800,-3083139000,21277715800,27941568000,1326607.0,728002365.0,246483580600.0,135262839417000.0,0.18
2024-11-13,185700,189500,182600,182900,3172827,-1.5608180839612487,133151632558500,3172827,588572745382,728002365,77752,0.0,2.35,0,0.66,1200,-18100686100,-595266700,67589606500,-48893653700,1349317.0,728002365.0,246790079300.0,133151632558500.0,0.19
2024-11-14,182900,184900,171700,173000,6309368,-5.41279387643521,125944409145000,6309368,1103542727800,728002365,77752,0.0,2.23,0,0.69,1200,15140045000,854390500,163494707400,-179489142900,1357786.0,728002365.0,234896978000.0,125944409145000.0,0.19
2024-11-15,174000,179000,173600,178200,4330750,3.005780346820809,129730021443000,4330750,767732381719,728002365,77752,0.0,2.29,0,0.67,1200,79431982700,-812243400,-75386454200,-3233285100,1305346.0,728002365.0,232612657200.0,129730021443000.0,0.18
2024-11-18,173800,177800,170300,171700,3885644,-3.6475869809203143,124998006070500,3885644,672939356300,728002365,77752,0.0,2.21,0,0.7,1200,-63857261800,115548500,172448830800,-108707117500,1386999.0,728002365.0,238147728300.0,124998006070500.0,0.19
2024-11-19,170400,172900,168100,170600,4075013,-0.64065230052417,124197203469000,4075013,694275930300,728002365,77752,0.0,2.19,0,0.7,1200,80958370500,-937712600,78198048500,-158218706400,1360215.0,728002365.0,232052679000.0,124197203469000.0,0.19
2024-11-20,175000,175100,170200,170600,3689296,0.0,124197203469000,3689296,636442685500,728002365,77752,0.0,2.19,0,0.7,1200,-7706426800,17752826700,68367187000,-78413586900,1282884.0,728002365.0,218860010400.0,124197203469000.0,0.18
2024-11-21,168200,173000,168200,168800,3821502,-1.0550996483001172,122886799212000,3821502,650691306000,728002365,77752,0.0,2.17,0,0.71,1200,69024300500,-1586783800,52913089700,-120350606400,1266705.0,728002365.0,213819804000.0,122886799212000.0,0.17
2024-11-22,171700,178200,171200,176700,3919973,4.680094786729858,128638017895500,3919973,687014396004,728002365,77752,0.0,2.27,0,0.68,1200,40855253800,3606708000,-175615264700,131153302900,1263830.0,728002365.0,223318761000.0,128638017895500.0,0.17
2024-11-25,174500,179500,173900,177000,4393882,0.1697792869269949,128856418605000,4393882,778801005491,728002365,77752,0.0,2.28,0,0.68,1200,24108414500,841817800,-1878817600,-23071414700,1275347.0,728002365.0,225736419000.0,128856418605000.0,0.18
2024-11-26,175200,177700,174700,177100,1996128,0.05649717514124294,128929218841500,1996128,352917053292,728002365,77752,0.0,2.28,0,0.68,1200,-42829871800,-5247493600,-22023575300,70100940700,1280126.0,728002365.0,226710314600.0,128929218841500.0,0.18
2024-11-27,175600,175700,167900,168300,4756820,-4.968944099378882,122522798029500,4756820,809509864701,728002365,77752,0.0,2.16,0,0.71,1200,-54992304400,3109579600,142214761300,-90332036500,1278090.0,728002365.0,215102547000.0,122522798029500.0,0.18
2024-11-28,164600,166300,160800,161100,5691298,-4.27807486631016,117281181001500,5691298,925873640830,728002365,77752,0.0,2.07,0,0.74,1200,-29009561400,-8283535100,216270728600,-178977632100,1249294.0,728002365.0,201261263400.0,117281181001500.0,0.17
